Keith Dawson,Robbery,2021-11-12,Georgia
Mark Cox,Forgery,2022-09-10,New Jersey
Tyler Bauer,Vandalism,2020-03-03,Virginia
Ann Wallace,Fraud,2023-03-25,North Carolina
Kyle Cruz,Forgery,2019-07-25,Iowa
Patrick Mckay,Kidnapping,2020-05-17,Massachusetts
Crystal Odonnell,Vandalism,2019-05-08,Maryland
Jared Robinson,Robbery,2022-02-14,Wyoming
Carl Cruz,Assault,2019-12-14,Tennessee
Barbara Cox,Burglary,2020-07-07,Oregon
Linda Downs,Identity Theft,2021-11-24,Iowa
Calvin Kennedy,Burglary,2020-10-17,Utah
Colton Bailey,Drug Possession,2020-06-05,West Virginia
April Tate,Arson,2020-01-17,West Virginia
Robert Mitchell,Vandalism,2021-12-11,Alaska
Tyler Hernandez,Grand Theft Auto,2020-03-02,Kentucky
Travis Lopez Jr.,Drug Possession,2023-03-18,Oregon
Mike Higgins,Kidnapping,2018-09-17,Wyoming
Timothy Stewart,Arson,2018-10-18,Montana
Juan Gutierrez MD,Kidnapping,2020-07-05,North Carolina
Gina Blake,Arson,2022-02-22,Wisconsin
Susan Pham,Grand Theft Auto,2019-06-15,Maine
Kent Estrada,Fraud,2019-08-06,South Carolina
Bryan Woods,Assault,2020-12-02,Wisconsin
Lindsey Arias,Identity Theft,2021-02-06,Kansas
Patricia Walker,Robbery,2020-10-07,California
Trevor Bryant,Burglary,2018-11-23,Colorado
Todd King,Kidnapping,2019-11-11,Mississippi
Shaun Jackson,Identity Theft,2021-05-27,Montana
Shawn Brown,Arson,2022-12-01,Alaska
Jeremy Taylor,Arson,2022-11-22,South Carolina
Troy Scott,Homicide,2022-08-03,New York
Larry Harrison,Grand Theft Auto,2020-10-19,North Dakota
Amber Harvey,Vandalism,2019-12-31,Iowa
Leslie Whitaker,Vandalism,2020-01-29,Vermont
Lindsay Ford,Fraud,2022-01-09,Wisconsin
Charles Frazier,Fraud,2021-11-26,Kansas
Catherine Knight,Drug Possession,2019-01-14,Delaware
William Washington,Burglary,2019-04-23,Maine
Jessica Johnson,Arson,2023-01-13,West Virginia
Mr. Phillip Scott,Kidnapping,2022-08-11,South Carolina
Ashley Sullivan,Forgery,2023-05-04,Montana
Amy Smith,Forgery,2022-02-15,Wisconsin
Mrs. Jennifer Bradley PhD,Drug Possession,2022-09-12,Michigan
Shannon Marshall,Assault,2021-05-16,Tennessee
Samuel Garza,Embezzlement,2021-03-25,Missouri
Sarah Vasquez,Burglary,2021-12-04,Tennessee
Lisa Harvey,Kidnapping,2021-03-03,Pennsylvania
Chelsea Salazar,Assault,2022-07-30,Arizona
Brandon Brown,Grand Theft Auto,2020-05-18,Florida
Jessica Bishop,Robbery,2020-12-26,Ohio
Stephen Huffman,Homicide,2020-11-03,Nebraska
Sarah Thomas,Kidnapping,2022-12-27,West Virginia
Carly Mayo,Drug Possession,2022-05-26,New Mexico
Sierra Mora,Forgery,2019-04-22,Idaho
Michelle Wright,Grand Theft Auto,2021-07-03,Louisiana
Lisa Powers,Robbery,2019-12-21,Washington
Margaret Rowland,Fraud,2020-03-22,North Carolina
Jamie Lawson,Homicide,2022-07-22,Florida
Ronald Mills,Grand Theft Auto,2022-11-19,West Virginia
Crystal Sullivan,Identity Theft,2020-12-01,Iowa
Daniel Mckenzie,Identity Theft,2019-04-15,Kansas
Terry Armstrong,Arson,2021-02-18,Mississippi
Julie Holt,Drug Possession,2018-12-29,Oklahoma
Nicholas Hardin,Arson,2021-07-11,Illinois
Daniel Benson,Grand Theft Auto,2021-06-15,Louisiana
Dustin Arias,Homicide,2019-04-08,Hawaii
Shane Smith,Homicide,2022-04-15,Kansas
Richard Herrera,Embezzlement,2019-11-08,Wisconsin
Dale Krueger,Embezzlement,2021-06-08,Indiana
Jeremy Ramirez,Kidnapping,2022-09-02,Mississippi
Mary Boyle,Homicide,2021-03-04,Alaska
Daniel Morton,Embezzlement,2019-03-31,Nebraska
Mary Lopez,Drug Possession,2020-11-13,Oregon
Joshua Vaughn,Embezzlement,2023-01-16,Ohio
John Baldwin,Vandalism,2022-03-28,Illinois
Courtney Johnson,Fraud,2019-01-21,Hawaii
David Lewis,Embezzlement,2019-09-03,South Dakota
Dr. Jennifer Wright MD,Embezzlement,2019-09-24,Alabama
Christian English,Embezzlement,2021-05-10,Arizona
Glenn Shannon,Forgery,2022-02-05,South Carolina
Kevin Webster,Forgery,2020-11-25,Oregon
Anthony Soto,Arson,2021-11-21,Texas
Megan Stephenson,Robbery,2020-10-22,Wisconsin
Roger Reed,Drug Possession,2018-09-07,Montana
Christopher Smith,Forgery,2020-09-04,Nebraska
Francis Jones II,Vandalism,2020-02-12,Ohio
James Lindsey,Drug Possession,2021-01-26,Maryland
Christina West,Drug Possession,2020-09-24,Vermont
Rhonda Perry,Vandalism,2023-03-30,New Jersey
Sharon Whitney,Arson,2020-01-03,Delaware
Erik Johnson,Identity Theft,2018-11-19,Nevada
Robert Perez,Fraud,2022-10-14,Washington
Philip Schmidt,Grand Theft Auto,2022-01-09,Maryland
Taylor Bean,Grand Theft Auto,2020-06-02,Arkansas
Nancy Cruz,Robbery,2022-05-26,Arizona
Daniel Frazier,Grand Theft Auto,2019-01-09,New York
Brandi Blake,Forgery,2020-11-26,Massachusetts
Jeff Burke,Grand Theft Auto,2019-07-08,Nevada
Heidi Walton,Drug Possession,2018-11-04,California
Teresa Malone,Arson,2022-01-18,Michigan
Nicholas Rogers,Homicide,2022-03-21,South Carolina
Timothy Cole,Grand Theft Auto,2023-01-11,Arizona
Melinda Fowler,Embezzlement,2020-01-05,Indiana
Shelley Owens,Vandalism,2020-03-26,Mississippi
Brooke Morris,Identity Theft,2018-10-27,North Carolina
Nancy Miller,Drug Possession,2020-04-06,Colorado
Heather Diaz,Burglary,2023-05-19,Nevada
Wendy Johnson,Homicide,2019-09-01,West Virginia
George Singleton,Assault,2022-06-11,Tennessee
Tammy Clark,Burglary,2018-08-02,Alabama
Tammy Brandt,Kidnapping,2021-12-29,Nevada
Isabella Gutierrez,Homicide,2018-11-10,New Jersey
Tyler Stevens,Identity Theft,2022-07-25,Missouri
Eileen Rodriguez,Identity Theft,2023-04-28,Colorado
Michelle Anderson,Fraud,2022-01-17,Wisconsin
Alyssa Bates,Embezzlement,2020-09-20,New Jersey
Jason Black,Embezzlement,2020-06-10,Louisiana
Julie Jones,Fraud,2023-04-05,Kansas
Jacob Zhang,Identity Theft,2023-07-01,Oregon
Derek Fox,Arson,2022-07-11,New Jersey
Carla Reid,Kidnapping,2019-11-18,North Carolina
Donna Gonzalez,Robbery,2019-02-23,Illinois
Kelly Rojas,Drug Possession,2020-08-17,Connecticut
Tim Smith,Vandalism,2022-06-11,Mississippi
Jorge Jenkins,Assault,2023-05-23,Alaska
Jamie Reed,Fraud,2020-09-06,Texas
Kathy Smith,Drug Possession,2022-04-27,Georgia
Adam Walsh,Drug Possession,2022-06-23,Nevada
Lindsey Beck,Robbery,2021-10-28,Arizona
Lisa Osborne,Forgery,2021-10-11,Montana
Stephanie Meyer,Embezzlement,2020-04-25,Oregon
Stephanie Dyer,Assault,2019-05-29,Utah
Yolanda Snyder,Embezzlement,2022-12-04,New York
Kelly Gillespie,Identity Theft,2022-09-22,Kansas
Catherine Rush,Robbery,2020-05-27,Iowa
Victoria Parsons,Fraud,2019-07-18,Delaware
Stacy James,Forgery,2022-01-19,New York
Jared Gutierrez,Fraud,2021-05-06,Maine
Randy Mcknight,Grand Theft Auto,2019-11-07,California
Ryan Heath,Burglary,2021-04-11,South Carolina
Marcus Carey,Identity Theft,2019-04-02,Nebraska
April Steele,Grand Theft Auto,2022-06-14,Mississippi
Kevin Martin,Robbery,2021-02-18,Washington
Matthew Perry,Arson,2019-04-30,Pennsylvania
Marcus Shannon,Grand Theft Auto,2022-08-18,New York
Shawn Anderson,Grand Theft Auto,2020-05-24,Arizona
Alexander Malone,Drug Possession,2023-01-13,North Carolina
Heidi Garcia,Identity Theft,2020-12-02,Montana
Yvonne Costa,Forgery,2021-11-07,Massachusetts
Michael Proctor,Fraud,2021-12-25,Texas
Henry Benson,Arson,2022-11-17,Montana
Brandon Marks,Vandalism,2023-05-02,Indiana
Kelly Anderson,Assault,2022-04-04,North Dakota
Gregory Nelson,Forgery,2022-10-15,Connecticut
George Matthews,Kidnapping,2022-07-03,Pennsylvania
Joseph Weaver,Arson,2023-07-14,Virginia
Dr. Kevin Webb,Drug Possession,2020-01-12,Virginia
Kelly Marquez,Fraud,2021-07-12,Montana
Dr. Michelle Hudson MD,Arson,2018-09-09,Kentucky
Joshua Nichols,Vandalism,2021-12-28,Missouri
Timothy Johnston,Arson,2018-08-30,West Virginia
Stephanie Reese,Grand Theft Auto,2020-01-14,New Mexico
Kari Carter,Identity Theft,2022-04-15,Hawaii
John Clark,Fraud,2022-02-27,Nebraska
Dennis Gomez,Vandalism,2022-03-18,Georgia
Jenna Chapman,Arson,2023-01-30,Mississippi
Janet Bush,Grand Theft Auto,2021-05-26,Pennsylvania
Eric Contreras,Assault,2018-11-18,Rhode Island
Hannah Garza,Fraud,2021-12-04,Oklahoma
Sarah Benjamin,Homicide,2020-08-01,Kentucky
Monique Norris,Vandalism,2018-09-28,Pennsylvania
Elizabeth Camacho,Grand Theft Auto,2020-09-25,Colorado
Crystal Garcia,Homicide,2019-12-13,Georgia
Ryan Smith,Identity Theft,2021-09-27,Delaware
Barbara Duncan,Kidnapping,2020-03-10,Louisiana
Cody Rogers,Forgery,2019-12-28,Texas
Diane Hill,Assault,2020-01-11,Tennessee
Alexandra Strong,Arson,2020-08-27,Maine
Justin Atkinson,Grand Theft Auto,2019-01-24,New Mexico
Robert Barnes,Burglary,2022-02-04,Massachusetts
Sarah Crawford,Fraud,2020-11-18,Alaska
Ryan Brown,Grand Theft Auto,2021-08-11,Indiana
Michael Griffin,Assault,2022-03-10,Virginia
Adam Tucker,Identity Theft,2020-01-29,Idaho
Melissa Ramsey,Identity Theft,2020-11-12,New York
Joseph Smith,Forgery,2020-11-24,South Dakota
Robert Diaz,Vandalism,2020-07-03,Massachusetts
Sharon Miller,Burglary,2021-10-11,Oklahoma
Jeffrey Wright,Fraud,2019-01-21,Kansas
Linda Watkins,Embezzlement,2020-04-21,Utah
Joseph Roberts,Forgery,2022-12-21,Alaska
James Burnett,Burglary,2020-07-27,Arkansas
Jacob Alvarez,Forgery,2022-07-29,North Carolina
Crystal Mendez,Grand Theft Auto,2019-11-01,Alaska
Dennis Strickland,Robbery,2018-07-30,South Carolina
Nancy Sutton,Embezzlement,2021-10-11,Vermont
Anne Davila,Robbery,2023-06-18,Pennsylvania
William Nelson,Vandalism,2019-07-08,Rhode Island
Timothy Tapia,Fraud,2019-04-06,Mississippi
Jill Benitez,Robbery,2019-03-29,New Jersey
Gary Walker,Burglary,2018-09-21,Iowa
Janice Bell,Fraud,2019-08-22,South Dakota
Denise Jones,Drug Possession,2023-05-20,Georgia
Dennis Rodriguez,Assault,2019-09-09,Wyoming
Wanda Scott,Robbery,2022-01-30,Kentucky
John Hart,Vandalism,2020-06-26,Pennsylvania
Lori Novak,Embezzlement,2021-12-09,South Carolina
Kathleen Torres,Assault,2022-12-06,Vermont
Charlotte Walker,Robbery,2022-06-18,Oregon
Michael Maddox,Drug Possession,2021-06-06,Rhode Island
Cassidy Castillo,Drug Possession,2019-10-02,Kansas
Donald Nguyen,Burglary,2018-07-29,South Dakota
John Lee,Forgery,2022-02-25,South Dakota
Anthony Robinson,Fraud,2023-01-25,South Carolina
Cynthia Rodriguez,Assault,2020-07-30,Vermont
Catherine Taylor,Grand Theft Auto,2018-11-12,Arkansas
John Sloan,Arson,2022-09-21,North Dakota
Jo White,Vandalism,2019-09-06,North Dakota
Melissa Clayton,Grand Theft Auto,2020-04-02,Arkansas
April Coleman,Robbery,2022-06-03,Alaska
Mr. Douglas Scott,Kidnapping,2022-05-13,Rhode Island
Patrick Jensen,Embezzlement,2021-08-05,Mississippi
Laura Hart,Grand Theft Auto,2021-10-10,Texas
Heather Thornton,Arson,2020-12-26,South Dakota
Katelyn Spears MD,Grand Theft Auto,2019-12-11,Tennessee
Amber Lee,Drug Possession,2020-03-24,Oklahoma
Kathleen Smith,Burglary,2021-05-15,Minnesota
Timothy Medina MD,Embezzlement,2022-08-18,Arizona
Bryan Baker,Kidnapping,2020-03-29,Indiana
Cynthia Salazar,Forgery,2021-04-18,Pennsylvania
Donna Stevens,Identity Theft,2020-09-23,Wyoming
George Cummings,Grand Theft Auto,2022-01-02,Utah
Angela Graham,Identity Theft,2021-12-24,Maine
Rachel Jensen,Embezzlement,2019-12-31,Hawaii
Corey Williams,Homicide,2020-02-17,New Hampshire
Michelle West,Assault,2022-07-24,Vermont
Matthew Scott,Robbery,2023-06-16,Oklahoma
Thomas Jackson,Vandalism,2019-11-30,Idaho
Martin Knox,Fraud,2018-10-29,New York
Gail Williamson,Fraud,2020-07-12,Illinois
Anthony Randall,Embezzlement,2018-08-16,Vermont
Denise Smith,Grand Theft Auto,2021-04-10,Massachusetts
Emily Williams,Drug Possession,2020-01-10,Rhode Island
Catherine Williams,Drug Possession,2021-09-02,Delaware
Richard Mills,Homicide,2020-09-04,Kentucky
Evan White,Arson,2018-10-09,Michigan
Scott Martin,Fraud,2020-03-19,Illinois
Bonnie Long,Assault,2020-03-17,South Dakota
Eric Green,Arson,2021-01-31,South Dakota
April Allen,Robbery,2021-03-01,Florida
Susan Brooks,Burglary,2021-12-10,New Hampshire
Dylan Conrad,Assault,2022-07-22,Washington
Kristen Harris,Embezzlement,2018-11-14,Montana
Shannon Graves,Grand Theft Auto,2020-02-07,Delaware
Michelle Roberts,Forgery,2020-11-11,New Mexico
Dwayne Green,Kidnapping,2021-03-08,Ohio
Tyler Nash,Arson,2022-05-24,Hawaii
Brandon West,Assault,2023-06-17,Missouri
Cameron Rogers,Identity Theft,2022-01-25,Vermont
William Jones,Arson,2020-01-15,Minnesota
Carlos Reed,Drug Possession,2020-05-01,New York
Danielle Torres,Grand Theft Auto,2020-10-16,Hawaii
David Mejia,Kidnapping,2019-11-30,Texas
Vanessa Carrillo,Grand Theft Auto,2023-05-06,Iowa
Jeffrey Matthews,Robbery,2019-04-08,Wyoming
Richard Torres,Kidnapping,2020-02-03,Arizona
Samuel Flores,Burglary,2019-03-08,Maine
Chad Marshall,Homicide,2021-01-22,Nevada
Dawn Chavez,Drug Possession,2022-02-22,Montana
Deborah Moss,Embezzlement,2019-10-04,Minnesota
Joseph Peters,Fraud,2019-02-01,Iowa
Diamond Stewart,Assault,2020-10-27,North Carolina
Jeanette Munoz,Embezzlement,2018-09-05,Nebraska
Christine Hill,Identity Theft,2020-08-13,Louisiana
Timothy Ward,Arson,2022-03-25,Wyoming
Vincent Sanders,Homicide,2018-11-17,Connecticut
Travis Davis,Arson,2023-03-15,New Mexico
Claire Murphy,Robbery,2022-03-10,Virginia
Austin Wilson,Arson,2022-07-09,North Dakota
Robert Liu,Robbery,2021-01-05,Montana
John Bender,Assault,2020-02-06,South Dakota
Nicole Hayes,Identity Theft,2021-06-23,Illinois
Rebekah White,Vandalism,2020-09-23,Utah
Angela Ortiz,Forgery,2020-06-14,Alaska
Patrick Adams,Robbery,2021-06-28,Ohio
Jennifer Johnson,Grand Theft Auto,2022-09-23,New York
Derek Finley,Robbery,2019-09-24,Montana
Mrs. Renee Castillo MD,Arson,2019-08-25,Maine
John Thompson,Grand Theft Auto,2022-03-25,Montana
Lisa Short,Vandalism,2022-12-10,Colorado
April Wright MD,Robbery,2019-06-30,South Dakota
Jennifer Gonzalez,Robbery,2021-09-01,Utah
Christine Perez,Burglary,2021-06-21,Connecticut
Richard Romero,Embezzlement,2023-03-02,Illinois
Jesus Thomas,Forgery,2023-02-12,Nebraska
Alexandra Parker,Forgery,2020-10-09,Texas
Bonnie Reynolds,Kidnapping,2022-04-05,Washington
Courtney Warren,Drug Possession,2021-03-30,New Mexico
Meredith Love,Vandalism,2018-10-16,Florida
Mary Taylor,Kidnapping,2020-01-04,Oklahoma
Nicole Rodriguez,Embezzlement,2020-03-03,Idaho
Eric Reed,Arson,2022-12-08,South Carolina
Matthew Roach,Grand Theft Auto,2021-10-08,South Dakota
Lisa Santiago,Homicide,2023-05-26,California
Paul Barrett,Embezzlement,2021-08-30,Colorado
Jeremy Brooks,Grand Theft Auto,2018-11-01,Ohio
Dawn Greene,Identity Theft,2023-01-25,Maine
George Harrell,Vandalism,2023-07-04,Maryland
Elizabeth Phelps,Robbery,2019-10-23,Wisconsin
Mr. Clayton Cole,Forgery,2020-01-18,Tennessee
Samantha Simmons,Vandalism,2020-08-21,Michigan
Matthew Peterson,Fraud,2019-03-15,New Hampshire
Jamie Murphy,Robbery,2021-12-14,Florida
Jeffrey Stein,Assault,2020-02-20,New York
Gina Haynes,Forgery,2019-08-05,Georgia
Brian Alvarado,Identity Theft,2020-09-30,Massachusetts
Mary Ford,Arson,2021-08-06,Arkansas
Tina Wu,Identity Theft,2021-02-09,Alabama
Christina Brady,Kidnapping,2022-08-24,Hawaii
Linda Williams,Arson,2021-12-13,Vermont
Ryan Powell,Grand Theft Auto,2021-06-15,Georgia
James Jones,Grand Theft Auto,2018-09-05,Mississippi
Ross Martin,Grand Theft Auto,2021-04-22,Arizona
Joseph Larson,Forgery,2020-10-17,Vermont
Justin Johns,Grand Theft Auto,2020-08-07,Massachusetts
Brian Kemp,Burglary,2021-08-19,New Mexico
Jennifer Patterson,Arson,2019-01-13,Tennessee
Sabrina Smith,Robbery,2021-10-23,Delaware
James Washington,Robbery,2022-10-07,New Hampshire
Daniel Riley,Arson,2020-10-30,Kansas
Jennifer Acosta,Assault,2019-11-18,Colorado
Steven York,Embezzlement,2021-05-29,Rhode Island
Ashley Haney,Arson,2023-04-21,Oklahoma
Lisa Gonzalez,Fraud,2020-12-28,South Carolina
Paula Ingram,Vandalism,2021-09-04,Washington
Stephen Vazquez,Forgery,2020-06-17,California
Ethan Parker,Assault,2019-07-30,Illinois
Megan Leonard,Grand Theft Auto,2020-01-26,New Jersey
Jennifer Kelly,Vandalism,2022-08-01,Colorado
Teresa Wallace,Burglary,2019-03-11,Maine
Aaron Jenkins,Embezzlement,2023-04-06,Arizona
Nancy Hill,Homicide,2020-09-07,Hawaii
Gina Allen,Vandalism,2020-11-05,Washington
Ashley Hart,Kidnapping,2023-04-02,Pennsylvania
Joseph Bonilla,Drug Possession,2023-04-06,Washington
Alicia Miranda,Vandalism,2019-08-04,Michigan
Charles Gray,Kidnapping,2021-04-14,West Virginia
Mr. Anthony Jackson,Identity Theft,2019-08-14,Iowa
Erika Pham MD,Forgery,2022-05-25,North Carolina
Emily Rodriguez,Fraud,2018-11-01,Louisiana
Dale Perkins,Robbery,2021-02-15,New Jersey
Nathan Austin,Vandalism,2019-06-03,Arkansas
Jennifer Rios,Identity Theft,2018-10-09,South Carolina
Thomas Hill,Assault,2018-11-24,Maine
Autumn White,Robbery,2021-09-29,Texas
Michelle Sanders,Homicide,2019-04-23,Washington
Jack Clark,Fraud,2019-12-01,Connecticut
Robert Huber,Kidnapping,2019-10-17,New Jersey
Jacqueline Armstrong,Grand Theft Auto,2022-09-14,West Virginia
Shirley Gonzalez,Drug Possession,2022-02-21,Mississippi
Danielle Scott,Embezzlement,2022-02-11,North Carolina
Marco Gentry,Forgery,2021-07-25,New Hampshire
Megan Gibbs,Burglary,2019-02-08,Virginia
Laura Myers,Embezzlement,2023-03-24,Nevada
Nicole Fitzgerald,Kidnapping,2022-08-15,Maryland
Cory Martin,Arson,2021-09-12,Maryland
April Franklin,Robbery,2020-04-30,Idaho
Bryan Jones MD,Grand Theft Auto,2021-12-18,North Carolina
Stephanie Hamilton,Arson,2022-01-09,Nevada
Tina Jackson,Kidnapping,2020-02-05,Oregon
Jeffrey Fritz,Fraud,2020-03-04,North Dakota
Miranda Shaw,Homicide,2020-04-03,Mississippi
Adam Thomas,Vandalism,2022-08-19,West Virginia
Laura Greene,Burglary,2021-01-03,South Dakota
Brittany Lawrence,Assault,2021-12-24,New York
Morgan Hoffman,Robbery,2023-06-21,Wisconsin
James Farrell,Forgery,2021-11-09,Tennessee
Antonio Nelson,Robbery,2020-06-27,Arkansas
Carol Griffin,Burglary,2019-03-14,Illinois
Ryan Jones,Robbery,2019-05-27,Maryland
Reginald Rodriguez,Embezzlement,2018-09-01,Wisconsin
Samantha Davidson,Homicide,2021-11-15,South Dakota
Julie Lee,Forgery,2019-08-17,New Jersey
Jennifer Taylor,Robbery,2020-02-28,Utah
Julie Preston,Vandalism,2020-05-09,Rhode Island
Benjamin Cruz,Grand Theft Auto,2023-01-02,Hawaii
Dr. Carlos Jones,Arson,2021-05-22,Texas
Lucas Moon,Homicide,2018-07-31,Maine
Jennifer Phillips,Drug Possession,2022-12-29,Oklahoma
Rodney Williams,Kidnapping,2021-10-14,South Dakota
Tanya Hawkins,Vandalism,2018-10-23,Louisiana
Denise Reed,Drug Possession,2020-06-07,Hawaii
Philip Miller,Grand Theft Auto,2019-05-12,North Dakota
Martin Dawson,Burglary,2022-01-30,Wyoming
Johnny Acosta,Robbery,2019-08-26,Arkansas
Brittany Carney,Fraud,2021-02-02,Arkansas
Courtney Coleman,Grand Theft Auto,2023-04-30,North Carolina
Kirsten Branch,Kidnapping,2020-02-26,Vermont
Dr. Anna Arnold,Assault,2021-11-22,Alaska
Eric Rodriguez,Embezzlement,2021-05-29,Mississippi
Jennifer Rice,Embezzlement,2018-12-20,Rhode Island
Amanda Stewart,Assault,2019-02-08,New Hampshire
Melissa Ferrell,Assault,2023-02-03,Georgia
Jill Fuller,Arson,2022-06-22,Montana
Janet Nguyen,Fraud,2019-09-24,Connecticut
Dawn Melendez,Forgery,2022-04-20,Florida
Carlos Gutierrez,Homicide,2020-02-05,New Mexico
Brian Morris,Homicide,2019-04-07,Oklahoma
Leon Robinson,Grand Theft Auto,2023-01-07,Texas
Jerry Reynolds,Arson,2022-11-09,Montana
Elijah Watson,Drug Possession,2020-04-11,Vermont
Shannon Hernandez,Kidnapping,2021-03-21,Louisiana
Richard Burns,Drug Possession,2023-04-10,Michigan
Chad Parker,Embezzlement,2020-08-22,Missouri
Ian Ortiz,Identity Theft,2019-04-27,Louisiana
Julie Castro,Vandalism,2020-06-06,Minnesota
Joshua Levine,Kidnapping,2020-04-22,Illinois
Christina Pennington,Vandalism,2022-12-13,Kentucky
Michael Wilson,Assault,2020-09-03,Arizona
Amy Rodriguez,Vandalism,2022-05-08,Ohio
Brenda Long,Kidnapping,2023-05-19,Rhode Island
Tina Garcia,Kidnapping,2020-11-17,Montana
Shawn Calderon,Drug Possession,2020-12-13,Florida
Catherine Weiss,Embezzlement,2022-01-08,Ohio
Mark English,Arson,2023-04-23,Oklahoma
Amanda Reyes,Drug Possession,2022-12-15,Mississippi
Savannah Fischer,Fraud,2019-11-14,Connecticut
Dr. Karen Holloway,Drug Possession,2020-11-17,Oregon
Ryan Adkins,Identity Theft,2019-02-20,Alabama
Daniel Farmer,Burglary,2021-06-21,Oregon
Riley Thomas,Arson,2021-03-11,Pennsylvania
Tonya Mcdonald,Fraud,2022-05-05,Missouri
Damon Nelson,Assault,2019-02-16,New York
Sierra Hardy,Kidnapping,2021-04-28,Minnesota
Marc Davis,Assault,2018-10-17,Hawaii
Justin Velasquez,Burglary,2021-06-02,Tennessee
William Clark,Burglary,2020-01-27,Louisiana
Matthew Chavez,Assault,2022-07-18,New Hampshire
Marissa Meyers,Grand Theft Auto,2022-06-21,South Dakota
David Gallegos,Burglary,2022-07-27,Mississippi
Roger Chavez,Forgery,2019-03-08,Pennsylvania
Eric Morgan,Drug Possession,2022-03-10,Indiana
Travis Butler,Arson,2020-06-15,New Jersey
Charles Black,Fraud,2022-02-12,Vermont
Jo Jones,Identity Theft,2022-09-20,Wisconsin
Lawrence Vincent,Grand Theft Auto,2022-12-11,Washington
Sharon Davis,Drug Possession,2023-07-19,Hawaii
Julie Holland,Identity Theft,2018-11-09,Hawaii
Lisa Marks,Kidnapping,2020-03-31,South Carolina
